1652362650.8308194,1651189923.1690814, 0.0916, 13.87, -10.86
1652362650.931008,1651189923.2693682, 0.09924, 15.23, -12.45
1652362651.0309072,1651189923.3697045, 0.0916, 13.7, -10.69
1652362651.130868,1651189923.4699585, 0.09924, 13.92, -10.77
1652362651.2408893,1651189923.570253, 0.08397, 13.11, -10.55
1652362651.3411465,1651189923.6704926, 0.08397, 13.77, -10.42
1652362651.4912019,1651189923.8209455, 0.08397, 12.57, -10.38
1652362651.5909445,1651189923.921243, 0.0916, 13.18, -10.74
1652362651.691046,1651189924.0215268, 0.0916, 13.65, -10.28
1652362651.790879,1651189924.1218522, 0.07634, 13.57, -11.43
1652362651.8909583,1651189924.2221029, 0.08397, 13.82, -10.62
1652362651.99113,1651189924.3224354, 0.09924, 15.5, -10.89
1652362652.0914361,1651189924.422696, 0.0916, 13.06, -10.25
1652362652.190974,1651189924.522987, 0.05344, 12.99, -10.82
1652362652.290964,1651189924.6233478, 0.08397, 13.82, -10.16
1652362652.390999,1651189924.723588, 0.0916, 13.31, -10.47
1652362652.5192318,1651189924.8239365, 0.06107, 14.38, -10.62
1652362652.5908587,1651189924.9241848, 0.09924, 14.04, -10.18
1652362652.6908247,1651189925.0245085, 0.0916, 12.96, -10.82
1652362652.7910318,1651189925.124762, 0.0916, 13.62, -11.06
1652362652.8910549,1651189925.2251017, 0.07634, 13.79, -9.399
1652362652.9908867,1651189925.3254526, 0.0916, 13.57, -10.38
1652362653.0909584,1651189925.4257758, 0.09924, 13.67, -10.55
1652362653.1910653,1651189925.526034, 0.08397, 13.48, -10.57
1652362653.2911265,1651189925.626273, 0.07634, 13.31, -11.11
1652362653.3910522,1651189925.726569, 0.0916, 13.5, -10.77
1652362653.4910574,1651189925.8268805, 0.0916, 13.43, -10.21
1652362653.591067,1651189925.9272068, 0.09924, 13.57, -10.62
1652362653.6910276,1651189926.0274565, 0.0916, 13.62, -10.42
1652362653.7909663,1651189926.1277926, 0.09924, 13.23, -10.21
1652362653.8906896,1651189926.2280443, 0.08397, 13.43, -10.5
1652362653.9906943,1651189926.3283482, 0.0687, 13.01, -9.619
1652362654.091103,1651189926.4286523, 0.0916, 13.5, -10.21
1652362654.190745,1651189926.5289779, 0.0916, 13.79, -10.89
1652362654.2910566,1651189926.6292458, 0.1145, 12.77, -12.23
1652362654.390677,1651189926.7295597, 0.0916, 13.48, -11.21
1652362654.4909766,1651189926.8298438, 0.06107, 13.35, -10.62
1652362654.600856,1651189926.9301326, 0.0916, 13.92, -9.473
1652362654.7008612,1651189927.0304215, 0.08397, 13.01, -10.23
1652362654.8007042,1651189927.1307912, 0.0916, 13.18, -10.11
1652362654.9008403,1651189927.2310634, 0.07634, 13.55, -10.69
1652362655.0008101,1651189927.331315, 0.08397, 14.23, -10.13
1652362655.1009738,1651189927.4316113, 0.0916, 13.82, -10.79
1652362655.2008784,1651189927.5318909, 0.07634, 13.62, -11.01
1652362655.300833,1651189927.6321986, 0.08397, 13.77, -10.5
1652362655.400793,1651189927.73257, 0.0916, 13.38, -10.35
1652362655.5007627,1651189927.8328233, 0.08397, 13.87, -10.64
1652362655.6007948,1651189927.9331112, 0.1069, 15.41, -9.399
1652362655.7007358,1651189928.0334527, 0.08397, 13.87, -10.35
1652362655.8008626,1651189928.1336808, 0.08397, 13.65, -10.35
1652362655.900808,1651189928.2340043, 0.0916, 12.6, -10.77
1652362656.0008605,1651189928.3343444, 0.09924, 13.33, -10.18
1652362656.1009574,1651189928.4345655, 0.0687, 13.77, -10.82
1652362656.2009475,1651189928.534859, 0.07634, 13.57, -12.35
1652362656.3009381,1651189928.635191, 0.07634, 13.67, -11.08
1652362656.4008796,1651189928.7354982, 0.0916, 13.48, -10.4
1652362656.5007777,1651189928.8357644, 0.0916, 14.01, -10.69
1652362656.6009219,1651189928.9360814, 0.0916, 13.65, -10.84
1652362656.7010756,1651189929.0363402, 0.09924, 14.33, -9.717
1652362656.8008149,1651189929.1366522, 0.07634, 13.79, -10.55
1652362656.9011137,1651189929.2369387, 0.0916, 13.96, -10.21
1652362657.0008411,1651189929.3372207, 0.07634, 13.57, -10.64
1652362657.1008043,1651189929.4375165, 0.09924, 13.57, -10.47
1652362657.2009523,1651189929.5379267, 0.09924, 14.38, -10.91
1652362657.3007376,1651189929.638238, 0.06107, 13.65, -9.521
1652362657.4009833,1651189929.7385259, 0.0916, 13.82, -10.52
1652362657.500872,1651189929.8388424, 0.07634, 14.01, -10.4
1652362657.600879,1651189929.9391303, 0.0916, 13.89, -10.6
1652362657.7008762,1651189930.039417, 0.0916, 14.01, -10.6
1652362657.8072593,1651189930.1398027, 0.1069, 14.16, -11.13
1652362657.9008162,1651189930.2400312, 0.1145, 13.67, -10.79
1652362658.011073,1651189930.3403444, 0.09924, 13.89, -10.84
1652362658.1109347,1651189930.4406362, 0.08397, 13.33, -10.52
1652362658.211,1651189930.5409894, 0.0916, 13.87, -10.4
1652362658.3110538,1651189930.6411252, 0.08397, 13.99, -10.69
1652362658.4557116,1651189930.7414918, 0.0916, 13.48, -10.52
1652362658.5106616,1651189930.8416548, 0.07634, 13.55, -10.89
1652362658.6108322,1651189930.9419377, 0.1145, 13.79, -10.4
1652362658.7109108,1651189931.0421927, 0.08397, 13.53, -10.45
1652362658.8109798,1651189931.1424007, 0.0687, 13.96, -10.3
1652362658.9111552,1651189931.2426128, 0.09924, 14.31, -10.35
1652362659.0108674,1651189931.342855, 0.08397, 13.48, -10.67
1652362659.110937,1651189931.4430988, 0.09924, 13.6, -10.57
1652362659.2107556,1651189931.5433052, 0.08397, 13.77, -10.55
1652362659.310944,1651189931.6435525, 0.08397, 13.48, -10.4
1652362659.4109366,1651189931.7437944, 0.07634, 15.23, -10.69
1652362659.5108013,1651189931.8440223, 0.08397, 13.43, -10.25
1652362659.6110516,1651189931.9442844, 0.0687, 13.82, -10.11
1652362659.7109332,1651189932.0445187, 0.0687, 13.48, -10.55
1652362659.810868,1651189932.1447725, 0.07634, 13.48, -10.03
1652362659.9110305,1651189932.2450674, 0.08397, 13.45, -11.16
1652362660.0109723,1651189932.3453207, 0.07634, 13.01, -12.4
1652362660.1110246,1651189932.4455175, 0.0687, 13.18, -10.69
1652362660.2110112,1651189932.5457997, 0.09924, 14.01, -10.82
1652362660.310983,1651189932.6460814, 0.0916, 13.55, -11.11
1652362660.4111223,1651189932.7462518, 0.08397, 13.72, -10.5
1652362660.510919,1651189932.8465366, 0.08397, 13.04, -10.21
1652362660.6110027,1651189932.9467576, 0.1069, 13.33, -10.77
1652362660.7109773,1651189933.0470078, 0.08397, 13.62, -10.62
1652362660.8111227,1651189933.1473193, 0.07634, 14.06, -10.89
1652362660.911239,1651189933.2475176, 0.09924, 13.94, -10.79
1652362661.0709245,1651189933.397859, 0.0916, 12.52, -10.6
1652362661.16076,1651189933.4981248, 0.07634, 13.53, -10.06
1652362661.2610157,1651189933.598368, 0.09924, 13.5, -10.67
1652362661.3608902,1651189933.6986012, 0.09924, 14.33, -11.11
1652362661.4608881,1651189933.79886, 0.0916, 13.72, -10.01
1652362661.5608845,1651189933.8991077, 0.1145, 13.5, -10.52
1652362661.6606808,1651189933.999345, 0.08397, 13.77, -9.985
1652362661.760751,1651189934.099595, 0.0916, 13.62, -10.79
1652362661.8607593,1651189934.1998444, 0.09924, 14.18, -9.961
1652362661.9709733,1651189934.3000894, 0.08397, 13.57, -10.5
1652362662.0805829,1651189934.4003413, 0.0916, 13.57, -10.4
1652362662.1709225,1651189934.5006201, 0.08397, 13.84, -9.985
1652362662.2708888,1651189934.600846, 0.1069, 13.96, -10.6
1652362662.370874,1651189934.7010906, 0.06107, 13.72, -10.45
1652362662.471032,1651189934.8014214, 0.09924, 13.28, -10.52
1652362662.5709455,1651189934.901632, 0.08397, 13.62, -10.45
1652362662.6710548,1651189935.0019279, 0.08397, 13.04, -10.45
1652362662.7707272,1651189935.102132, 0.09924, 13.53, -10.72
1652362662.8708565,1651189935.2023823, 0.07634, 13.92, -10.89
1652362662.9709911,1651189935.3026712, 0.0916, 12.55, -10.28
1652362663.0904114,1651189935.4028938, 0.08397, 13.79, -10.33
1652362663.1707568,1651189935.503157, 0.0916, 13.43, -10.74
1652362663.2709265,1651189935.6034567, 0.07634, 14.45, -9.839
1652362663.3708127,1651189935.7037044, 0.08397, 13.6, -10.47
1652362663.4707296,1651189935.8039181, 0.07634, 13.92, -10.16
1652362663.5706866,1651189935.9041932, 0.0687, 13.72, -10.5
1652362663.670632,1651189936.004415, 0.08397, 13.67, -10.55
1652362663.771011,1651189936.1046622, 0.0916, 13.4, -10.72
1652362663.8708622,1651189936.2049236, 0.08397, 12.72, -10.84
1652362663.9706993,1651189936.3051481, 0.0687, 13.67, -10.91
1652362664.0706553,1651189936.4053817, 0.0916, 13.55, -10.69
1652362664.1707206,1651189936.5056245, 0.08397, 13.67, -12.28
1652362664.2706065,1651189936.6058536, 0.09924, 13.79, -10.89
1652362664.3705769,1651189936.7060835, 0.09924, 13.65, -10.06
1652362664.4705033,1651189936.806335, 0.09924, 13.67, -10.45
1652362664.5709805,1651189936.9065716, 0.08397, 13.72, -12.06
1652362664.6709576,1651189937.0068674, 0.0916, 13.89, -10.45
1652362664.7708993,1651189937.1070633, 0.08397, 13.92, -10.62
1652362664.8707442,1651189937.2073395, 0.07634, 13.4, -10.74
1652362664.9708521,1651189937.3075478, 0.0916, 13.79, -10.94
1652362665.070704,1651189937.4078012, 0.09924, 13.94, -10.11
1652362665.2208724,1651189937.5582623, 0.09924, 13.6, -10.4
1652362665.3207686,1651189937.658471, 0.0916, 13.7, -10.84
1652362665.4216764,1651189937.75867, 0.0916, 13.04, -11.13
1652362665.521845,1651189937.8589194, 0.09924, 13.38, -10.74
1652362665.6206336,1651189937.9592192, 0.0916, 13.82, -10.69
1652362665.7206845,1651189938.0594158, 0.09924, 13.28, -10.69
1652362665.820771,1651189938.159659, 0.0687, 13.48, -10.72
1652362665.9208925,1651189938.2598734, 0.1069, 14.01, -11.11
1652362666.0309424,1651189938.3602245, 0.0916, 13.67, -11.08
1652362666.1209037,1651189938.4605484, 0.08397, 14.01, -9.521
1652362666.2309213,1651189938.5608406, 0.08397, 13.55, -10.57
1652362666.3306587,1651189938.6609902, 0.08397, 13.79, -10.96
1652362666.4310033,1651189938.7612495, 0.0916, 13.48, -10.18
1652362666.530949,1651189938.8614724, 0.1145, 13.38, -10.4
1652362666.6311905,1651189938.9617133, 0.09924, 13.5, -10.62
1652362666.731211,1651189939.0619602, 0.0916, 13.67, -10.99
1652362666.8310916,1651189939.1622257, 0.08397, 14.26, -10.99
1652362666.931033,1651189939.2624493, 0.09924, 13.48, -10.77
1652362667.0312269,1651189939.3626883, 0.1069, 14.28, -10.11
1652362667.1309614,1651189939.4629242, 0.09924, 13.13, -10.38
1652362667.33081,1651189939.6634126, 0.08397, 13.96, -11.4
1652362667.431106,1651189939.763666, 0.09924, 12.99, -10.57
1652362667.531067,1651189939.8640385, 0.0916, 13.77, -11.08
1652362667.6312833,1651189939.9643536, 0.09924, 15.41, -9.619
1652362667.7310014,1651189940.0646434, 0.0916, 13.01, -12.08
1652362667.831097,1651189940.16483, 0.06107, 13.82, -10.45
1652362667.9308171,1651189940.265102, 0.07634, 13.26, -12.4
1652362668.0312002,1651189940.3653398, 0.09924, 13.72, -9.985
1652362668.1311433,1651189940.4656339, 0.0687, 13.23, -10.84
1652362668.2310581,1651189940.565953, 0.0916, 13.5, -10.01
1652362668.331302,1651189940.666293, 0.08397, 13.57, -10.89
1652362668.4309042,1651189940.7665188, 0.1069, 13.82, -10.72
1652362668.531065,1651189940.8668888, 0.09924, 12.5, -11.23
1652362668.6312182,1651189940.967141, 0.06107, 13.62, -10.21
1652362668.7311127,1651189941.067459, 0.0916, 13.72, -10.72
1652362668.8312125,1651189941.1677535, 0.0916, 13.48, -10.23
1652362668.930994,1651189941.267975, 0.09924, 13.87, -10.5
1652362669.031021,1651189941.3682816, 0.08397, 13.43, -10.25
1652362669.1309736,1651189941.4685957, 0.0916, 13.38, -10.69
1652362669.230921,1651189941.5689294, 0.09924, 14.14, -10.72
1652362669.3310034,1651189941.6691928, 0.0916, 13.6, -12.48
1652362669.4310799,1651189941.7695305, 0.0916, 14.06, -10.74
1652362669.5309262,1651189941.869785, 0.08397, 13.23, -9.985
1652362669.6407647,1651189941.9700716, 0.0916, 15.19, -10.69
1652362669.7307208,1651189942.0703688, 0.0916, 13.31, -10.3
1652362669.8308983,1651189942.1706443, 0.07634, 13.48, -10.35
1652362669.9406757,1651189942.2709193, 0.08397, 15.33, -10.77
1652362670.0406277,1651189942.371337, 0.09924, 14.18, -10.86
1652362670.1408422,1651189942.4716315, 0.0916, 13.53, -10.82
1652362670.2409024,1651189942.571895, 0.09924, 13.67, -10.5
1652362670.3408709,1651189942.6721954, 0.08397, 13.82, -10.55
1652362670.4408417,1651189942.772507, 0.0916, 13.99, -10.99
1652362670.540836,1651189942.872827, 0.07634, 13.33, -10.62
1652362670.6409118,1651189942.9731252, 0.1145, 13.77, -10.4
1652362670.7407281,1651189943.0734286, 0.06107, 15.45, -12.48
1652362670.840651,1651189943.173727, 0.1221, 13.48, -10.16
1652362670.940792,1651189943.2740483, 0.08397, 12.82, -10.72
1652362671.0406418,1651189943.3743145, 0.1069, 13.48, -10.82
1652362671.1407764,1651189943.474633, 0.1069, 13.53, -10.6
1652362671.240787,1651189943.5748973, 0.08397, 13.48, -11.3
1652362671.3408191,1651189943.6751904, 0.09924, 14.06, -9.863
1652362671.4407833,1651189943.7755287, 0.1221, 13.53, -10.86
1652362671.5406682,1651189943.8757763, 0.1145, 13.67, -10.13
1652362671.6410677,1651189943.9760785, 0.07634, 13.57, -10.6
1652362671.7407146,1651189944.0763586, 0.09924, 13.67, -10.5
1652362671.8408663,1651189944.1766586, 0.0916, 13.55, -9.424
1652362671.9408522,1651189944.2769341, 0.07634, 14.06, -10.69
1652362672.0727148,1651189944.3772154, 0.08397, 13.38, -10.79
1652362672.1408792,1651189944.4775162, 0.09924, 13.01, -10.77
1652362672.2408864,1651189944.5780563, 0.0916, 13.4, -10.64
1652362672.3410084,1651189944.678374, 0.1069, 13.72, -12.11
1652362672.4410708,1651189944.7786813, 0.1069, 13.13, -10.62
1652362672.540887,1651189944.8790073, 0.0916, 13.53, -10.77
1652362672.6408646,1651189944.9793084, 0.09924, 13.45, -10.25
1652362672.7408237,1651189945.079631, 0.07634, 13.82, -10.99
1652362672.840939,1651189945.1799629, 0.1069, 13.79, -12.08
1652362672.9508743,1651189945.2802322, 0.07634, 13.94, -10.89
1652362673.1008205,1651189945.430732, 0.0916, 13.38, -9.912
1652362673.2005064,1651189945.5310614, 0.07634, 13.84, -11.38
1652362673.3006256,1651189945.6312976, 0.08397, 14.43, -10.91
1652362673.4008076,1651189945.7316778, 0.0916, 13.4, -10.35
1652362673.5008078,1651189945.8320858, 0.09924, 13.16, -10.57
1652362673.6007092,1651189945.9324555, 0.0916, 13.79, -10.69
1652362673.700831,1651189946.0328496, 0.1069, 13.67, -11.21
1652362673.8009102,1651189946.1331427, 0.0916, 13.77, -10.86
1652362673.9008493,1651189946.233432, 0.09924, 12.67, -10.25
1652362674.000754,1651189946.3337433, 0.1069, 13.57, -10.57
1652362674.100773,1651189946.434111, 0.0916, 13.75, -10.99
1652362674.2007344,1651189946.5345075, 0.0916, 13.77, -10.06
1652362674.3009,1651189946.6348102, 0.08397, 13.43, -10.55
1652362674.4007015,1651189946.7350733, 0.09924, 15.28, -12.5
1652362674.5008173,1651189946.8353696, 0.08397, 13.82, -10.72
1652362674.6008217,1651189946.9356556, 0.0687, 13.18, -10.5
1652362674.7009091,1651189947.0359924, 0.1145, 13.92, -10.45
1652362674.800933,1651189947.1362314, 0.1069, 13.75, -10.64
1652362674.9008455,1651189947.2365363, 0.07634, 12.67, -9.546
1652362675.0008438,1651189947.3368142, 0.09924, 13.75, -12.21
1652362675.100972,1651189947.4370975, 0.08397, 13.77, -10.62
1652362675.2008572,1651189947.5373924, 0.0916, 13.45, -9.985
1652362675.3007927,1651189947.6376743, 0.0916, 14.11, -11.45
1652362675.4006605,1651189947.7380216, 0.0916, 13.11, -10.86
1652362675.5007694,1651189947.8383212, 0.0916, 15.11, -10.62
1652362675.6007707,1651189947.938613, 0.07634, 13.99, -10.13
1652362675.7008185,1651189948.0389118, 0.0916, 13.53, -11.11
1652362675.8008385,1651189948.1392, 0.07634, 13.75, -10.45
1652362675.9007459,1651189948.2394857, 0.0916, 14.18, -11.18
1652362676.0008433,1651189948.339751, 0.08397, 13.82, -10.84
1652362676.1008904,1651189948.4400337, 0.06107, 13.5, -12.33
1652362676.2110171,1651189948.5403168, 0.0916, 13.65, -10.42
1652362676.310824,1651189948.6406057, 0.0916, 13.87, -10.18
1652362676.4109266,1651189948.7409039, 0.07634, 13.33, -11.23
1652362676.510817,1651189948.8411822, 0.0916, 13.5, -10.89
1652362676.6107063,1651189948.9414623, 0.07634, 13.75, -11.06
1652362676.7108161,1651189949.0417397, 0.0687, 13.79, -10.4
1652362676.811028,1651189949.1420045, 0.07634, 13.89, -10.57
1652362676.9108846,1651189949.2422416, 0.0916, 13.57, -10.67
1652362677.0109687,1651189949.342526, 0.08397, 13.26, -10.52
1652362677.1107612,1651189949.4427924, 0.0916, 13.77, -10.82
1652362677.210914,1651189949.5430715, 0.0916, 13.7, -10.89
1652362677.3110607,1651189949.6433375, 0.0916, 13.43, -11.23
1652362677.4189177,1651189949.7436264, 0.1374, 0.9521, -9.692
1652362677.5106823,1651189949.8439288, -0.03817, 2.441, -16.41
1652362677.6107047,1651189949.9442189, 0.05344, 9.985, -9.814
1652362677.7111776,1651189950.0445135, 0.1069, 13.53, -10.42
1652362677.823061,1651189950.1448658, -0.09924, 16.41, -12.45
1652362677.91095,1651189950.2451563, -0.01527, 12.4, -10.77
1652362678.010729,1651189950.345518, 0.2672, 13.48, -8.447
1652362678.1108336,1651189950.445742, -0.1679, 14.62, -15.19
1652362678.2111955,1651189950.5460203, 0.2595, 14.48, -7.593
1652362678.3109324,1651189950.6462927, 0.3053, 10.86, -8.691
1652362678.4110026,1651189950.746592, 0.3053, 7.251, -8.643
1652362678.5109704,1651189950.8468795, 0.2137, 13.43, -8.813
1652362678.611036,1651189950.9471705, -1.954, 5.396, -13.75
1652362678.7109628,1651189951.0474544, -0.1145, 5.542, -13.23
1652362678.81088,1651189951.147744, 0.0458, 7.861, -4.321
1652362678.910747,1651189951.248041, 0.1221, 6.934, -8.008
1652362679.0109127,1651189951.3482752, 0.1069, 15.62, -8.789
